gutenberg_id,text,title
84,"although I abhorred society, wished to view again mountains and streams and","Frankenstein; Or, The Modern Prometheus"
84,all the wondrous works with which Nature adorns her chosen dwelling-places.,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"We had arrived in England at the beginning of October, and it was now","Frankenstein; Or, The Modern Prometheus"
84,February. We accordingly determined to commence our journey towards the,"Frankenstein; Or, The Modern Prometheus"
84,north at the expiration of another month. In this expedition we did not,"Frankenstein; Or, The Modern Prometheus"
84,"intend to follow the great road to Edinburgh, but to visit Windsor, Oxford,","Frankenstein; Or, The Modern Prometheus"
84,"Matlock, and the Cumberland lakes, resolving to arrive at the completion of","Frankenstein; Or, The Modern Prometheus"
84,this tour about the end of July. I packed up my chemical instruments and,"Frankenstein; Or, The Modern Prometheus"
84,"the materials I had collected, resolving to finish my labours in some","Frankenstein; Or, The Modern Prometheus"
84,obscure nook in the northern highlands of Scotland.,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,We quitted London on the 27th of March and remained a few days at,"Frankenstein; Or, The Modern Prometheus"
84,"Windsor, rambling in its beautiful forest. This was a new scene to us","Frankenstein; Or, The Modern Prometheus"
84,"mountaineers; the majestic oaks, the quantity of game, and the herds of","Frankenstein; Or, The Modern Prometheus"
84,stately deer were all novelties to us.,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"From thence we proceeded to Oxford. As we entered this city, our minds","Frankenstein; Or, The Modern Prometheus"
84,were filled with the remembrance of the events that had been transacted,"Frankenstein; Or, The Modern Prometheus"
84,there more than a century and a half before. It was here that Charles,"Frankenstein; Or, The Modern Prometheus"
84,"I. had collected his forces. This city had remained faithful to him,","Frankenstein; Or, The Modern Prometheus"
84,after the whole nation had forsaken his cause to join the standard of,"Frankenstein; Or, The Modern Prometheus"
84,Parliament and liberty. The memory of that unfortunate king and his,"Frankenstein; Or, The Modern Prometheus"
84,"companions, the amiable Falkland, the insolent Goring, his queen, and","Frankenstein; Or, The Modern Prometheus"
84,"son, gave a peculiar interest to every part of the city which they","Frankenstein; Or, The Modern Prometheus"
84,might be supposed to have inhabited. The spirit of elder days found a,"Frankenstein; Or, The Modern Prometheus"
84,"dwelling here, and we delighted to trace its footsteps. If these","Frankenstein; Or, The Modern Prometheus"
84,"feelings had not found an imaginary gratification, the appearance of","Frankenstein; Or, The Modern Prometheus"
84,the city had yet in itself sufficient beauty to obtain our admiration.,"Frankenstein; Or, The Modern Prometheus"
84,The colleges are ancient and picturesque; the streets are almost,"Frankenstein; Or, The Modern Prometheus"
84,"magnificent; and the lovely Isis, which flows beside it through meadows","Frankenstein; Or, The Modern Prometheus"
84,"of exquisite verdure, is spread forth into a placid expanse of waters,","Frankenstein; Or, The Modern Prometheus"
84,"which reflects its majestic assemblage of towers, and spires, and","Frankenstein; Or, The Modern Prometheus"
84,"domes, embosomed among aged trees.","Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"I enjoyed this scene, and yet my enjoyment was embittered both by the","Frankenstein; Or, The Modern Prometheus"
84,memory of the past and the anticipation of the future. I was formed,"Frankenstein; Or, The Modern Prometheus"
84,for peaceful happiness. During my youthful days discontent never,"Frankenstein; Or, The Modern Prometheus"
84,"visited my mind, and if I was ever overcome by _ennui_, the sight of what","Frankenstein; Or, The Modern Prometheus"
84,is beautiful in nature or the study of what is excellent and sublime in,"Frankenstein; Or, The Modern Prometheus"
84,the productions of man could always interest my heart and communicate,"Frankenstein; Or, The Modern Prometheus"
84,elasticity to my spirits. But I am a blasted tree; the bolt has,"Frankenstein; Or, The Modern Prometheus"
84,entered my soul; and I felt then that I should survive to exhibit what,"Frankenstein; Or, The Modern Prometheus"
84,"I shall soon cease to be—a miserable spectacle of wrecked humanity,","Frankenstein; Or, The Modern Prometheus"
84,pitiable to others and intolerable to myself.,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"We passed a considerable period at Oxford, rambling among its environs","Frankenstein; Or, The Modern Prometheus"
84,and endeavouring to identify every spot which might relate to the most,"Frankenstein; Or, The Modern Prometheus"
84,animating epoch of English history. Our little voyages of discovery,"Frankenstein; Or, The Modern Prometheus"
84,were often prolonged by the successive objects that presented,"Frankenstein; Or, The Modern Prometheus"
84,themselves. We visited the tomb of the illustrious Hampden and the,"Frankenstein; Or, The Modern Prometheus"
84,field on which that patriot fell. For a moment my soul was elevated,"Frankenstein; Or, The Modern Prometheus"
84,from its debasing and miserable fears to contemplate the divine ideas,"Frankenstein; Or, The Modern Prometheus"
84,of liberty and self-sacrifice of which these sights were the monuments,"Frankenstein; Or, The Modern Prometheus"
84,and the remembrancers. For an instant I dared to shake off my chains,"Frankenstein; Or, The Modern Prometheus"
84,"and look around me with a free and lofty spirit, but the iron had eaten","Frankenstein; Or, The Modern Prometheus"
84,"into my flesh, and I sank again, trembling and hopeless, into my","Frankenstein; Or, The Modern Prometheus"
84,miserable self.,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"We left Oxford with regret and proceeded to Matlock, which was our next","Frankenstein; Or, The Modern Prometheus"
84,place of rest. The country in the neighbourhood of this village,"Frankenstein; Or, The Modern Prometheus"
84,"resembled, to a greater degree, the scenery of Switzerland; but","Frankenstein; Or, The Modern Prometheus"
84,"everything is on a lower scale, and the green hills want the crown of","Frankenstein; Or, The Modern Prometheus"
84,distant white Alps which always attend on the piny mountains of my,"Frankenstein; Or, The Modern Prometheus"
84,native country. We visited the wondrous cave and the little cabinets,"Frankenstein; Or, The Modern Prometheus"
84,"of natural history, where the curiosities are disposed in the same","Frankenstein; Or, The Modern Prometheus"
84,manner as in the collections at Servox and Chamounix. The latter name,"Frankenstein; Or, The Modern Prometheus"
84,"made me tremble when pronounced by Henry, and I hastened to quit","Frankenstein; Or, The Modern Prometheus"
84,"Matlock, with which that terrible scene was thus associated.","Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"From Derby, still journeying northwards, we passed two months in","Frankenstein; Or, The Modern Prometheus"
84,Cumberland and Westmorland. I could now almost fancy myself among the,"Frankenstein; Or, The Modern Prometheus"
84,Swiss mountains. The little patches of snow which yet lingered on the,"Frankenstein; Or, The Modern Prometheus"
84,"northern sides of the mountains, the lakes, and the dashing of the","Frankenstein; Or, The Modern Prometheus"
84,rocky streams were all familiar and dear sights to me. Here also we,"Frankenstein; Or, The Modern Prometheus"
84,"made some acquaintances, who almost contrived to cheat me into","Frankenstein; Or, The Modern Prometheus"
84,happiness. The delight of Clerval was proportionably greater than,"Frankenstein; Or, The Modern Prometheus"
84,"mine; his mind expanded in the company of men of talent, and he found","Frankenstein; Or, The Modern Prometheus"
84,in his own nature greater capacities and resources than he could have,"Frankenstein; Or, The Modern Prometheus"
84,imagined himself to have possessed while he associated with his,"Frankenstein; Or, The Modern Prometheus"
84,"inferiors. “I could pass my life here,” said he to me; “and among","Frankenstein; Or, The Modern Prometheus"
84,these mountains I should scarcely regret Switzerland and the Rhine.”,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,But he found that a traveller’s life is one that includes much pain,"Frankenstein; Or, The Modern Prometheus"
84,amidst its enjoyments. His feelings are for ever on the stretch; and,"Frankenstein; Or, The Modern Prometheus"
84,"when he begins to sink into repose, he finds himself obliged to quit","Frankenstein; Or, The Modern Prometheus"
84,"that on which he rests in pleasure for something new, which again","Frankenstein; Or, The Modern Prometheus"
84,"engages his attention, and which also he forsakes for other novelties.","Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,We had scarcely visited the various lakes of Cumberland and Westmorland,"Frankenstein; Or, The Modern Prometheus"
84,and conceived an affection for some of the inhabitants when the period,"Frankenstein; Or, The Modern Prometheus"
84,"of our appointment with our Scotch friend approached, and we left them","Frankenstein; Or, The Modern Prometheus"
84,to travel on. For my own part I was not sorry. I had now neglected my,"Frankenstein; Or, The Modern Prometheus"
84,"promise for some time, and I feared the effects of the dæmon’s","Frankenstein; Or, The Modern Prometheus"
84,disappointment. He might remain in Switzerland and wreak his vengeance,"Frankenstein; Or, The Modern Prometheus"
84,on my relatives. This idea pursued me and tormented me at every moment,"Frankenstein; Or, The Modern Prometheus"
84,from which I might otherwise have snatched repose and peace. I waited,"Frankenstein; Or, The Modern Prometheus"
84,for my letters with feverish impatience; if they were delayed I was,"Frankenstein; Or, The Modern Prometheus"
84,miserable and overcome by a thousand fears; and when they arrived and I,"Frankenstein; Or, The Modern Prometheus"
84,"saw the superscription of Elizabeth or my father, I hardly dared to","Frankenstein; Or, The Modern Prometheus"
84,read and ascertain my fate. Sometimes I thought that the fiend,"Frankenstein; Or, The Modern Prometheus"
84,followed me and might expedite my remissness by murdering my companion.,"Frankenstein; Or, The Modern Prometheus"
84,"When these thoughts possessed me, I would not quit Henry for a moment,","Frankenstein; Or, The Modern Prometheus"
84,"but followed him as his shadow, to protect him from the fancied rage of","Frankenstein; Or, The Modern Prometheus"
84,"his destroyer. I felt as if I had committed some great crime, the","Frankenstein; Or, The Modern Prometheus"
84,"consciousness of which haunted me. I was guiltless, but I had indeed","Frankenstein; Or, The Modern Prometheus"
84,"drawn down a horrible curse upon my head, as mortal as that of crime.","Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,I visited Edinburgh with languid eyes and mind; and yet that city might,"Frankenstein; Or, The Modern Prometheus"
84,have interested the most unfortunate being. Clerval did not like it so well,"Frankenstein; Or, The Modern Prometheus"
84,"as Oxford, for the antiquity of the latter city was more pleasing to him.","Frankenstein; Or, The Modern Prometheus"
84,"But the beauty and regularity of the new town of Edinburgh, its romantic","Frankenstein; Or, The Modern Prometheus"
84,"castle and its environs, the most delightful in the world, Arthur’s","Frankenstein; Or, The Modern Prometheus"
84,"Seat, St. Bernard’s Well, and the Pentland Hills, compensated him for","Frankenstein; Or, The Modern Prometheus"
84,the change and filled him with cheerfulness and admiration. But I was,"Frankenstein; Or, The Modern Prometheus"
84,impatient to arrive at the termination of my journey.,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"We left Edinburgh in a week, passing through Coupar, St. Andrew’s, and","Frankenstein; Or, The Modern Prometheus"
84,"along the banks of the Tay, to Perth, where our friend expected us.","Frankenstein; Or, The Modern Prometheus"
84,But I was in no mood to laugh and talk with strangers or enter into,"Frankenstein; Or, The Modern Prometheus"
84,their feelings or plans with the good humour expected from a guest; and,"Frankenstein; Or, The Modern Prometheus"
84,accordingly I told Clerval that I wished to make the tour of Scotland,"Frankenstein; Or, The Modern Prometheus"
84,"alone. “Do you,” said I, “enjoy yourself, and let this be our","Frankenstein; Or, The Modern Prometheus"
84,rendezvous. I may be absent a month or two; but do not interfere with,"Frankenstein; Or, The Modern Prometheus"
84,"my motions, I entreat you; leave me to peace and solitude for a short","Frankenstein; Or, The Modern Prometheus"
84,"time; and when I return, I hope it will be with a lighter heart, more","Frankenstein; Or, The Modern Prometheus"
84,congenial to your own temper.”,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"Henry wished to dissuade me, but seeing me bent on this plan, ceased to","Frankenstein; Or, The Modern Prometheus"
84,remonstrate. He entreated me to write often. “I had rather be with,"Frankenstein; Or, The Modern Prometheus"
84,"you,” he said, “in your solitary rambles, than with these Scotch","Frankenstein; Or, The Modern Prometheus"
84,"people, whom I do not know; hasten, then, my dear friend, to return,","Frankenstein; Or, The Modern Prometheus"
84,"that I may again feel myself somewhat at home, which I cannot do in","Frankenstein; Or, The Modern Prometheus"
84,your absence.”,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"Having parted from my friend, I determined to visit some remote spot of","Frankenstein; Or, The Modern Prometheus"
84,Scotland and finish my work in solitude. I did not doubt but that the,"Frankenstein; Or, The Modern Prometheus"
84,monster followed me and would discover himself to me when I should have,"Frankenstein; Or, The Modern Prometheus"
84,"finished, that he might receive his companion.","Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,With this resolution I traversed the northern highlands and fixed on one of,"Frankenstein; Or, The Modern Prometheus"
84,the remotest of the Orkneys as the scene of my labours. It was a place,"Frankenstein; Or, The Modern Prometheus"
84,"fitted for such a work, being hardly more than a rock whose high sides were","Frankenstein; Or, The Modern Prometheus"
84,"continually beaten upon by the waves. The soil was barren, scarcely","Frankenstein; Or, The Modern Prometheus"
84,"affording pasture for a few miserable cows, and oatmeal for its","Frankenstein; Or, The Modern Prometheus"
84,"inhabitants, which consisted of five persons, whose gaunt and scraggy limbs","Frankenstein; Or, The Modern Prometheus"
84,"gave tokens of their miserable fare. Vegetables and bread, when they","Frankenstein; Or, The Modern Prometheus"
84,"indulged in such luxuries, and even fresh water, was to be procured from","Frankenstein; Or, The Modern Prometheus"
84,"the mainland, which was about five miles distant.","Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"On the whole island there were but three miserable huts, and one of","Frankenstein; Or, The Modern Prometheus"
84,these was vacant when I arrived. This I hired. It contained but two,"Frankenstein; Or, The Modern Prometheus"
84,"rooms, and these exhibited all the squalidness of the most miserable","Frankenstein; Or, The Modern Prometheus"
84,"penury. The thatch had fallen in, the walls were unplastered, and the","Frankenstein; Or, The Modern Prometheus"
84,"door was off its hinges. I ordered it to be repaired, bought some","Frankenstein; Or, The Modern Prometheus"
84,"furniture, and took possession, an incident which would doubtless have","Frankenstein; Or, The Modern Prometheus"
84,occasioned some surprise had not all the senses of the cottagers been,"Frankenstein; Or, The Modern Prometheus"
84,"benumbed by want and squalid poverty. As it was, I lived ungazed at","Frankenstein; Or, The Modern Prometheus"
84,"and unmolested, hardly thanked for the pittance of food and clothes","Frankenstein; Or, The Modern Prometheus"
84,"which I gave, so much does suffering blunt even the coarsest sensations","Frankenstein; Or, The Modern Prometheus"
84,of men.,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"In this retreat I devoted the morning to labour; but in the evening,","Frankenstein; Or, The Modern Prometheus"
84,"when the weather permitted, I walked on the stony beach of the sea to","Frankenstein; Or, The Modern Prometheus"
84,listen to the waves as they roared and dashed at my feet. It was a,"Frankenstein; Or, The Modern Prometheus"
84,monotonous yet ever-changing scene. I thought of Switzerland; it was,"Frankenstein; Or, The Modern Prometheus"
84,far different from this desolate and appalling landscape. Its hills,"Frankenstein; Or, The Modern Prometheus"
84,"are covered with vines, and its cottages are scattered thickly in the","Frankenstein; Or, The Modern Prometheus"
84,"plains. Its fair lakes reflect a blue and gentle sky, and when","Frankenstein; Or, The Modern Prometheus"
84,"troubled by the winds, their tumult is but as the play of a lively","Frankenstein; Or, The Modern Prometheus"
84,infant when compared to the roarings of the giant ocean.,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"In this manner I distributed my occupations when I first arrived, but","Frankenstein; Or, The Modern Prometheus"
84,"as I proceeded in my labour, it became every day more horrible and","Frankenstein; Or, The Modern Prometheus"
84,irksome to me. Sometimes I could not prevail on myself to enter my,"Frankenstein; Or, The Modern Prometheus"
84,"laboratory for several days, and at other times I toiled day and night","Frankenstein; Or, The Modern Prometheus"
84,"in order to complete my work. It was, indeed, a filthy process in","Frankenstein; Or, The Modern Prometheus"
84,"which I was engaged. During my first experiment, a kind of","Frankenstein; Or, The Modern Prometheus"
84,enthusiastic frenzy had blinded me to the horror of my employment; my,"Frankenstein; Or, The Modern Prometheus"
84,"mind was intently fixed on the consummation of my labour, and my eyes","Frankenstein; Or, The Modern Prometheus"
84,were shut to the horror of my proceedings. But now I went to it in,"Frankenstein; Or, The Modern Prometheus"
84,"cold blood, and my heart often sickened at the work of my hands.","Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"Thus situated, employed in the most detestable occupation, immersed in","Frankenstein; Or, The Modern Prometheus"
84,a solitude where nothing could for an instant call my attention from,"Frankenstein; Or, The Modern Prometheus"
84,"the actual scene in which I was engaged, my spirits became unequal; I","Frankenstein; Or, The Modern Prometheus"
84,grew restless and nervous. Every moment I feared to meet my,"Frankenstein; Or, The Modern Prometheus"
84,"persecutor. Sometimes I sat with my eyes fixed on the ground, fearing","Frankenstein; Or, The Modern Prometheus"
84,to raise them lest they should encounter the object which I so much,"Frankenstein; Or, The Modern Prometheus"
84,dreaded to behold. I feared to wander from the sight of my fellow,"Frankenstein; Or, The Modern Prometheus"
84,creatures lest when alone he should come to claim his companion.,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"In the mean time I worked on, and my labour was already considerably","Frankenstein; Or, The Modern Prometheus"
84,advanced. I looked towards its completion with a tremulous and eager,"Frankenstein; Or, The Modern Prometheus"
84,"hope, which I dared not trust myself to question but which was","Frankenstein; Or, The Modern Prometheus"
84,intermixed with obscure forebodings of evil that made my heart sicken,"Frankenstein; Or, The Modern Prometheus"
84,in my bosom.,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,Chapter 20,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"I sat one evening in my laboratory; the sun had set, and the moon was just","Frankenstein; Or, The Modern Prometheus"
84,"rising from the sea; I had not sufficient light for my employment, and I","Frankenstein; Or, The Modern Prometheus"
84,"remained idle, in a pause of consideration of whether I should leave my","Frankenstein; Or, The Modern Prometheus"
84,labour for the night or hasten its conclusion by an unremitting attention,"Frankenstein; Or, The Modern Prometheus"
84,"to it. As I sat, a train of reflection occurred to me which led me to","Frankenstein; Or, The Modern Prometheus"
84,"consider the effects of what I was now doing. Three years before, I was","Frankenstein; Or, The Modern Prometheus"
84,engaged in the same manner and had created a fiend whose unparalleled,"Frankenstein; Or, The Modern Prometheus"
84,barbarity had desolated my heart and filled it for ever with the bitterest,"Frankenstein; Or, The Modern Prometheus"
84,remorse. I was now about to form another being of whose dispositions I was,"Frankenstein; Or, The Modern Prometheus"
84,alike ignorant; she might become ten thousand times more malignant than her,"Frankenstein; Or, The Modern Prometheus"
84,"mate and delight, for its own sake, in murder and wretchedness. He had","Frankenstein; Or, The Modern Prometheus"
84,"sworn to quit the neighbourhood of man and hide himself in deserts, but she","Frankenstein; Or, The Modern Prometheus"
84,"had not; and she, who in all probability was to become a thinking and","Frankenstein; Or, The Modern Prometheus"
84,"reasoning animal, might refuse to comply with a compact made before her","Frankenstein; Or, The Modern Prometheus"
84,creation. They might even hate each other; the creature who already lived,"Frankenstein; Or, The Modern Prometheus"
84,"loathed his own deformity, and might he not conceive a greater abhorrence","Frankenstein; Or, The Modern Prometheus"
84,for it when it came before his eyes in the female form? She also might turn,"Frankenstein; Or, The Modern Prometheus"
84,"with disgust from him to the superior beauty of man; she might quit him,","Frankenstein; Or, The Modern Prometheus"
84,"and he be again alone, exasperated by the fresh provocation of being","Frankenstein; Or, The Modern Prometheus"
84,deserted by one of his own species.,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"Even if they were to leave Europe and inhabit the deserts of the new world,","Frankenstein; Or, The Modern Prometheus"
84,yet one of the first results of those sympathies for which the dæmon,"Frankenstein; Or, The Modern Prometheus"
84,"thirsted would be children, and a race of devils would be propagated upon","Frankenstein; Or, The Modern Prometheus"
84,the earth who might make the very existence of the species of man a,"Frankenstein; Or, The Modern Prometheus"
84,"condition precarious and full of terror. Had I right, for my own benefit,","Frankenstein; Or, The Modern Prometheus"
84,to inflict this curse upon everlasting generations? I had before been moved,"Frankenstein; Or, The Modern Prometheus"
84,by the sophisms of the being I had created; I had been struck senseless by,"Frankenstein; Or, The Modern Prometheus"
84,"his fiendish threats; but now, for the first time, the wickedness of my","Frankenstein; Or, The Modern Prometheus"
84,promise burst upon me; I shuddered to think that future ages might curse me,"Frankenstein; Or, The Modern Prometheus"
84,"as their pest, whose selfishness had not hesitated to buy its own peace at","Frankenstein; Or, The Modern Prometheus"
84,"the price, perhaps, of the existence of the whole human race.","Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"I trembled and my heart failed within me, when, on looking up, I saw by","Frankenstein; Or, The Modern Prometheus"
84,the light of the moon the dæmon at the casement. A ghastly grin,"Frankenstein; Or, The Modern Prometheus"
84,"wrinkled his lips as he gazed on me, where I sat fulfilling the task","Frankenstein; Or, The Modern Prometheus"
84,"which he had allotted to me. Yes, he had followed me in my travels; he","Frankenstein; Or, The Modern Prometheus"
84,"had loitered in forests, hid himself in caves, or taken refuge in wide","Frankenstein; Or, The Modern Prometheus"
84,and desert heaths; and he now came to mark my progress and claim the,"Frankenstein; Or, The Modern Prometheus"
84,fulfilment of my promise.,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"As I looked on him, his countenance expressed the utmost extent of","Frankenstein; Or, The Modern Prometheus"
84,malice and treachery. I thought with a sensation of madness on my,"Frankenstein; Or, The Modern Prometheus"
84,"promise of creating another like to him, and trembling with passion,","Frankenstein; Or, The Modern Prometheus"
84,tore to pieces the thing on which I was engaged. The wretch saw me,"Frankenstein; Or, The Modern Prometheus"
84,destroy the creature on whose future existence he depended for,"Frankenstein; Or, The Modern Prometheus"
84,"happiness, and with a howl of devilish despair and revenge, withdrew.","Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"I left the room, and locking the door, made a solemn vow in my own","Frankenstein; Or, The Modern Prometheus"
84,"heart never to resume my labours; and then, with trembling steps, I","Frankenstein; Or, The Modern Prometheus"
84,sought my own apartment. I was alone; none were near me to dissipate,"Frankenstein; Or, The Modern Prometheus"
84,the gloom and relieve me from the sickening oppression of the most,"Frankenstein; Or, The Modern Prometheus"
84,terrible reveries.,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"Several hours passed, and I remained near my window gazing on the sea;","Frankenstein; Or, The Modern Prometheus"
84,"it was almost motionless, for the winds were hushed, and all nature","Frankenstein; Or, The Modern Prometheus"
84,reposed under the eye of the quiet moon. A few fishing vessels alone,"Frankenstein; Or, The Modern Prometheus"
84,"specked the water, and now and then the gentle breeze wafted the sound","Frankenstein; Or, The Modern Prometheus"
84,"of voices as the fishermen called to one another. I felt the silence,","Frankenstein; Or, The Modern Prometheus"
84,"although I was hardly conscious of its extreme profundity, until my ear","Frankenstein; Or, The Modern Prometheus"
84,"was suddenly arrested by the paddling of oars near the shore, and a","Frankenstein; Or, The Modern Prometheus"
84,person landed close to my house.,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"In a few minutes after, I heard the creaking of my door, as if some one","Frankenstein; Or, The Modern Prometheus"
84,endeavoured to open it softly. I trembled from head to foot; I felt a,"Frankenstein; Or, The Modern Prometheus"
84,presentiment of who it was and wished to rouse one of the peasants who,"Frankenstein; Or, The Modern Prometheus"
84,dwelt in a cottage not far from mine; but I was overcome by the sensation,"Frankenstein; Or, The Modern Prometheus"
84,"of helplessness, so often felt in frightful dreams, when you in vain","Frankenstein; Or, The Modern Prometheus"
84,"endeavour to fly from an impending danger, and was rooted to the spot.","Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,Presently I heard the sound of footsteps along the passage; the door,"Frankenstein; Or, The Modern Prometheus"
84,"opened, and the wretch whom I dreaded appeared. Shutting the door, he","Frankenstein; Or, The Modern Prometheus"
84,"approached me and said in a smothered voice,","Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,“You have destroyed the work which you began; what is it that you,"Frankenstein; Or, The Modern Prometheus"
84,intend? Do you dare to break your promise? I have endured toil and misery;,"Frankenstein; Or, The Modern Prometheus"
84,"I left Switzerland with you; I crept along the shores of the Rhine, among","Frankenstein; Or, The Modern Prometheus"
84,its willow islands and over the summits of its hills. I have dwelt many,"Frankenstein; Or, The Modern Prometheus"
84,months in the heaths of England and among the deserts of Scotland. I have,"Frankenstein; Or, The Modern Prometheus"
84,"endured incalculable fatigue, and cold, and hunger; do you dare destroy my","Frankenstein; Or, The Modern Prometheus"
84,hopes?”,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,“Begone! I do break my promise; never will I create another like,"Frankenstein; Or, The Modern Prometheus"
84,"yourself, equal in deformity and wickedness.”","Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"“Slave, I before reasoned with you, but you have proved yourself","Frankenstein; Or, The Modern Prometheus"
84,unworthy of my condescension. Remember that I have power; you believe,"Frankenstein; Or, The Modern Prometheus"
84,"yourself miserable, but I can make you so wretched that the light of","Frankenstein; Or, The Modern Prometheus"
84,"day will be hateful to you. You are my creator, but I am your master;","Frankenstein; Or, The Modern Prometheus"
84,obey!”,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"“The hour of my irresolution is past, and the period of your power is","Frankenstein; Or, The Modern Prometheus"
84,arrived. Your threats cannot move me to do an act of wickedness; but,"Frankenstein; Or, The Modern Prometheus"
84,they confirm me in a determination of not creating you a companion in,"Frankenstein; Or, The Modern Prometheus"
84,"vice. Shall I, in cool blood, set loose upon the earth a dæmon whose","Frankenstein; Or, The Modern Prometheus"
84,"delight is in death and wretchedness? Begone! I am firm, and your","Frankenstein; Or, The Modern Prometheus"
84,words will only exasperate my rage.”,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,The monster saw my determination in my face and gnashed his teeth in the,"Frankenstein; Or, The Modern Prometheus"
84,"impotence of anger. “Shall each man,” cried he, “find a","Frankenstein; Or, The Modern Prometheus"
84,"wife for his bosom, and each beast have his mate, and I be alone? I had","Frankenstein; Or, The Modern Prometheus"
84,"feelings of affection, and they were requited by detestation and scorn.","Frankenstein; Or, The Modern Prometheus"
84,"Man! You may hate, but beware! Your hours will pass in dread and misery,","Frankenstein; Or, The Modern Prometheus"
84,and soon the bolt will fall which must ravish from you your happiness for,"Frankenstein; Or, The Modern Prometheus"
84,ever. Are you to be happy while I grovel in the intensity of my,"Frankenstein; Or, The Modern Prometheus"
84,"wretchedness? You can blast my other passions, but revenge","Frankenstein; Or, The Modern Prometheus"
84,"remains—revenge, henceforth dearer than light or food! I may die, but","Frankenstein; Or, The Modern Prometheus"
84,"first you, my tyrant and tormentor, shall curse the sun that gazes on your","Frankenstein; Or, The Modern Prometheus"
84,"misery. Beware, for I am fearless and therefore powerful. I will watch with","Frankenstein; Or, The Modern Prometheus"
84,"the wiliness of a snake, that I may sting with its venom. Man, you shall","Frankenstein; Or, The Modern Prometheus"
84,repent of the injuries you inflict.”,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"“Devil, cease; and do not poison the air with these sounds of malice.","Frankenstein; Or, The Modern Prometheus"
84,"I have declared my resolution to you, and I am no coward to bend","Frankenstein; Or, The Modern Prometheus"
84,beneath words. Leave me; I am inexorable.”,"Frankenstein; Or, The Modern Prometheus"
84,,"Frankenstein; Or, The Modern Prometheus"
84,"“It is well. I go; but remember, I shall be with you on your","Frankenstein; Or, The Modern Prometheus"
